,income
28729,0
5365,1
7657,0
3246,1
23025,1
14846,1
9730,0
7439,1
8843,1
20391,0
21971,1
8801,0
27185,1
14737,0
17782,1
27782,1
20459,1
9077,1
5721,1
14538,1
31419,1
4251,1
32273,1
19129,1
1872,0
28106,1
4118,1
18062,0
16426,1
31769,1
16977,1
25228,1
4419,1
30517,1
13271,1
15000,1
8352,1
23625,1
13219,1
20665,1
32279,1
7700,1
6915,1
7851,0
12836,1
5520,1
3925,1
17023,1
12814,0
8407,1
10427,1
22390,0
17711,1
11289,1
10912,0
21333,0
11651,1
3219,1
8526,1
12896,1
13085,1
10462,1
5894,1
8156,1
18863,1
4852,1
13185,0
23782,0
26777,1
5113,1
1696,1
11789,1
2713,0
29727,1
19581,1
3835,1
4959,1
16599,1
3701,1
18639,1
30882,1
2469,0
20241,0
15574,1
253,1
22549,1
13852,1
10644,1
17991,0
25942,1
32322,1
12319,1
20781,1
18627,1
10781,1
32366,1
10522,1
31079,1
14287,1
22512,1
14256,1
27101,1
27157,1
11405,1
21340,1
27938,1
11272,0
24148,0
10823,1
5069,0
16819,1
15700,1
22412,1
22179,1
18060,1
30719,1
16995,1
18581,1
9158,1
30072,0
1877,1
31015,0
20081,1
20229,0
27200,1
15715,1
29537,1
11124,1
23633,1
5028,1
24548,1
31314,1
17010,1
26083,0
12022,0
1159,1
7891,1
12176,1
11838,1
24355,1
28189,1
17277,0
6696,1
7008,1
20988,1
965,1
1051,0
11341,1
27551,1
2135,1
10652,1
13036,1
15651,0
2073,0
16943,1
9046,1
31843,1
26222,0
32048,1
31837,1
3086,1
12389,1
7817,1
8249,0
1060,1
2465,0
4111,1
23141,1
16182,0
23795,1
142,1
10961,1
25931,1
631,1
30959,1
10511,1
9776,1
17262,1
423,1
11053,1
23668,1
21927,0
30423,1
23056,1
9094,1
19121,0
8860,1
32102,0
12357,0
5034,1
17922,1
28473,1
9301,1
15295,1
30478,1
22263,1
20631,1
31622,1
21353,1
21477,1
21879,1
13174,1
26263,1
3167,0
25062,1
8737,0
26454,1
20295,1
17155,1
28491,1
5739,1
6693,1
21513,1
30357,1
5970,0
31286,1
28287,1
7477,1
29840,0
18549,1
20251,0
15451,1
14689,1
2887,1
22810,1
32408,1
9513,1
16571,1
3474,1
21595,1
10703,1
13345,0
3979,1
22256,1
23655,1
29924,1
6492,0
3671,1
31562,1
23494,1
10389,0
25630,1
1917,1
28085,0
24174,1
26861,1
23181,0
16881,1
8562,1
14399,1
19553,1
15861,1
14522,1
15106,1
12479,0
19372,1
18170,1
18480,1
9108,0
26337,0
21994,1
9544,1
6820,1
32399,0
13980,1
20605,1
9242,0
16903,0
13745,1
28829,1
27752,1
11329,0
23855,1
4724,1
30933,1
9295,1
26671,1
14369,1
26029,1
3970,1
17060,1
9775,1
31667,1
22,1
4054,1
14461,1
3159,0
26588,1
6027,1
20806,0
11943,0
16577,1
848,1
22672,1
25916,1
27618,1
24124,1
3734,1
18566,0
22196,1
3946,1
4650,1
5149,1
1602,1
14386,1
22262,1
26702,1
9118,1
396,1
30846,1
12740,1
14158,1
10270,1
32422,1
12310,1
22142,0
23900,1
19535,1
31494,1
4430,1
11561,0
1980,1
31689,1
11872,1
29210,1
28902,1
4098,1
3520,1
19745,0
7853,1
19373,1
1988,1
9246,1
1354,1
20780,0
22508,1
22097,1
5078,1
22779,1
9738,1
12876,0
28290,1
9035,1
29666,1
9629,0
8123,1
29007,1
19595,0
12817,0
30069,1
15946,1
18995,1
1932,1
31538,1
16318,1
12041,1
14115,1
24350,1
28139,0
14967,1
15645,1
21517,0
29681,0
18485,1
7882,1
19032,1
19714,1
15954,0
23600,0
18445,1
13471,1
17934,1
23794,1
31699,1
14755,1
30498,1
21277,1
3587,1
407,1
12420,1
15377,1
12841,1
4193,1
16254,1
25561,1
14877,1
31783,0
19612,1
27212,0
14079,1
5481,1
15144,1
13261,1
1804,1
229,1
26767,1
31614,1
17163,0
9231,1
20015,1
21037,0
17020,1
15007,1
15324,1
861,1
17932,1
24514,0
23332,1
17908,0
10095,1
32419,0
31604,0
4912,1
10284,0
2631,0
29017,0
907,1
9808,1
10233,1
10610,1
13545,1
14349,1
14212,1
1329,1
13991,0
10773,1
18787,1
12301,0
30740,0
19840,1
6105,0
12869,1
5001,1
27289,1
11132,1
10469,1
2750,1
15311,0
30506,0
21005,0
8090,1
5216,1
30049,1
4788,1
22442,1
24104,0
15582,1
8287,1
6999,1
25990,1
20014,1
9534,1
32241,1
21789,1
22421,0
31051,1
24519,1
11490,1
28667,1
16129,1
13998,1
8281,1
17306,1
11029,1
7431,1
11491,1
12154,1
1508,1
28749,1
605,1
20183,1
18022,1
3372,1
3578,0
10743,1
9917,1
18829,1
8504,1
1430,1
23212,1
11998,1
8078,1
28273,1
15877,1
12160,1
10419,1
5532,0
30086,1
5750,0
20129,0
24034,0
23244,0
26551,0
27290,0
29513,1
2016,1
23874,0
31721,1
11146,0
3011,0
1679,1
7871,1
20704,0
9128,1
28223,1
24101,0
10254,1
31707,1
26427,0
9270,1
4112,0
14531,1
18869,1
5077,1
29141,1
12366,1
30265,1
8950,1
14458,1
9875,1
13077,1
12675,1
26519,1
21520,1
9841,1
1889,1
27054,1
21981,1
611,1
16584,1
23230,1
3645,1
12429,0
10123,1
10416,1
9003,1
23527,0
10514,1
25579,0
30532,1
63,0
21856,1
24097,1
16362,1
30164,1
3487,1
26010,0
28601,0
19457,1
2737,1
10628,1
18691,1
31740,1
24164,0
29507,1
12713,1
21866,0
17419,1
11006,1
14632,1
20831,1
20821,1
27614,1
6509,1
25898,1
30963,1
26964,0
21949,0
32436,0
2252,0
13103,1
31545,1
6329,1
30708,1
14400,0
18206,0
3824,1
26934,0
28341,1
17558,1
24142,0
29876,1
17636,1
24368,1
18504,1
4123,1
27596,0
10103,1
26442,0
30721,1
11583,1
3114,1
1330,1
24975,0
5304,1
14337,0
23372,1
6610,1
13555,0
16489,0
5373,1
4948,1
1819,0
31994,1
31768,1
4425,1
27566,1
31669,0
10821,1
25113,1
12917,1
26414,0
11074,0
26189,1
11094,1
14367,0
10266,1
27045,1
13910,1
29744,0
22760,1
4714,1
10799,0
6011,0
933,1
24942,1
6488,1
8533,1
645,0
9528,1
9940,1
11870,0
10542,1
15491,1
26060,0
2122,1
9868,0
25900,1
30101,1
22713,0
8570,1
15956,0
8486,1
2740,0
7303,1
6054,1
32303,1
8517,1
11927,1
5123,1
2429,1
29700,1
18944,1
17441,1
16299,1
12888,1
23576,1
9969,1
26334,1
30745,1
24019,1
22260,1
5909,0
14321,1
21351,0
16813,1
13506,0
8125,0
27020,1
9735,1
1688,1
18766,1
16022,1
11827,1
32141,1
5557,1
18377,1
3533,1
11955,0
791,1
17404,0
15754,0
9882,1
8844,1
358,1
7618,1
14910,1
228,1
31121,1
2459,1
6884,1
30493,1
19599,1
12292,1
3859,1
1564,1
11588,1
20779,1
17540,0
20307,0
26981,0
5226,1
10195,1
28858,1
26487,1
25577,1
7023,0
10285,1
20289,1
998,1
13154,1
17693,1
5310,1
889,1
17137,1
11876,1
10706,1
491,1
9997,1
20896,1
10650,1
3764,1
28570,0
29768,1
28866,0
30343,0
28016,1
1018,1
2983,1
12752,1
4579,1
26026,1
25997,0
31804,1
4443,0
19186,1
28232,1
8900,1
8796,0
6905,1
15601,0
6301,1
4010,1
9597,1
30275,1
22541,1
29078,1
5657,0
25119,0
18868,0
18098,1
11149,0
21168,1
2458,1
26754,1
24017,1
26641,1
22349,1
25532,0
14238,0
1934,1
2784,1
32405,1
2924,1
1128,1
30452,1
19367,0
18274,0
3346,1
22511,1
8166,1
23425,1
19214,0
8417,1
11946,1
19202,0
25830,1
16935,1
28410,1
16916,1
16336,1
26441,1
8622,1
8023,0
31280,0
27809,1
27884,1
22854,1
11143,1
31277,0
6347,1
2201,1
32468,1
28694,1
9760,0
11791,1
18770,1
16010,1
30,1
10513,1
382,1
3450,1
16612,1
18966,1
19096,1
22853,0
6141,1
19919,0
4008,0
16684,0
22242,1
18717,1
14862,1
7320,1
130,1
7370,1
25618,0
22246,0
6075,1
14779,0
355,0
5133,1
21223,0
2583,0
6014,1
2774,0
17052,0
11978,1
26870,1
11765,1
20030,1
5343,1
5618,1
1315,1
14429,1
23618,0
14111,1
28161,0
3401,0
85,1
23605,1
31762,1
30705,1
14050,1
31086,1
9887,1
22591,0
30782,1
29400,1
29020,1
28035,1
25308,1
26438,1
22008,0
19365,1
5311,0
16855,1
15639,1
6746,0
23768,1
22582,1
1937,1
7571,0
14332,1
18855,1
6037,1
2116,1
31300,1
31361,0
18408,0
27438,1
7365,1
1514,0
11537,0
18489,0
21719,1
32208,1
7262,1
12947,1
3502,0
9729,1
13404,1
10788,1
13298,1
1924,1
23963,1
26832,0
11810,1
12622,0
3294,1
5886,1
8513,1
10926,1
7453,1
24328,1
15068,0
5040,1
21934,1
26509,1
9437,1
9265,0
24166,0
15421,1
13522,1
8629,1
22285,0
13455,0
11527,1
7402,1
10939,1
18434,1
22746,1
8834,1
29630,1
4834,1
13141,1
7440,1
7572,0
10269,0
22407,0
17111,1
29856,1
7893,0
3185,0
10625,0
10258,1
9451,1
30973,0
20300,1
22376,1
18200,1
21677,1
2190,0
27429,1
22697,0
6175,1
1027,0
24463,1
2331,1
9512,1
20599,0
7725,1
25092,1
27816,0
10494,0
26124,0
11854,1
7418,0
18550,1
31383,1
18013,0
2253,1
10525,1
28261,0
27894,1
8384,1
961,1
19608,1
12257,1
15787,0
16557,0
7944,0
11033,0
21408,0
4250,1
29252,1
24910,1
31263,1
22845,0
8931,1
22804,1
19452,1
8676,1
31773,0
11459,1
27631,1
28916,1
25610,0
1601,1
18178,1
11414,1
2966,1
5904,1
29249,0
18929,1
31076,1
29993,1
22721,1
13689,1
6565,1
13035,1
15751,1
31895,0
30225,1
20111,1
2346,1
18260,1
22720,0
10003,0
28975,1
28074,1
14998,1
16990,1
10944,1
7875,0
28236,1
32523,1
18834,1
10071,1
4293,1
12677,0
30038,1
16246,0
4590,1
15148,1
2333,1
29127,0
24022,1
81,1
26095,1
4380,0
24840,0
14081,1
15758,1
4289,1
15837,1
24716,1
22778,1
25156,1
16738,1
2736,0
7892,1
10000,1
26966,1
4439,1
21702,1
14145,0
3424,1
28683,1
18889,1
9414,1
5596,1
18258,0
22253,1
8019,1
24453,0
12502,1
18491,1
23979,1
27336,1
28432,1
2772,1
6598,0
25452,1
22028,1
257,1
22292,1
17792,0
27663,0
26009,1
5661,1
5195,1
1764,0
9517,1
1425,1
15514,1
1723,0
27242,1
2653,1
31741,1
1133,1
28664,1
5465,1
19280,0
8277,1
11829,0
26621,1
6300,1
5981,1
27304,1
18343,1
21785,0
12753,1
23640,1
15062,1
1742,1
26960,1
2007,1
1905,0
24777,1
2219,1
19926,1
8626,1
5704,1
595,1
6729,1
31959,1
25999,1
28255,0
5612,0
30181,1
11622,1
19477,1
13175,1
11572,1
26344,1
7769,1
17869,1
20062,1
30197,1
29913,1
21773,1
30598,1
15817,0
16526,1
16821,1
11269,1
28306,1
24685,1
10082,0
30183,1
20315,1
19102,1
19407,1
15210,1
4436,1
29393,1
1410,1
16812,1
2176,1
21617,1
2243,0
30165,1
1642,0
7250,1
19363,0
21593,1
6073,1
23710,1
8756,1
6107,1
26517,1
24265,1
5815,1
10326,1
4520,1
8598,1
25887,1
30590,0
14076,0
6535,0
13214,0
19008,1
27285,0
22676,1
30750,1
13985,0
2447,1
4001,1
24063,0
23137,1
24596,1
14507,1
29656,1
18700,1
12637,1
23438,1
30666,1
20891,1
15325,1
26396,0
20793,1
21881,1
31927,1
17981,1
13999,1
23656,1
12872,0
7265,0
28376,1
6582,1
19662,1
19368,0
21651,1
30310,1
5121,0
11635,1
3618,1
17128,1
11321,1
31561,0
13446,1
5204,1
7133,1
26713,1
5132,1
18592,1
23588,1
18582,1
14748,1
9459,1
27180,1
22641,1
6290,1
17234,1
18326,1
14647,1
11110,0
28480,1
7830,0
2515,1
25137,0
19818,1
13674,0
9084,0
28340,1
9393,0
16376,1
13951,0
3074,1
4968,1
5816,1
12369,1
22487,1
15122,1
12277,1
4088,0
11245,0
29211,1
17842,0
26995,1
9824,0
569,1
27254,0
14828,1
29001,1
29858,1
132,1
22395,1
16871,1
10599,1
31175,1
2481,0
2503,1
12552,1
28230,1
15423,1
6327,1
15714,1
23087,0
18091,0
20982,1
16385,1
21535,1
52,0
18212,1
16211,1
3469,1
15483,1
17034,1
22305,1
248,0
25038,1
3075,1
9494,1
1054,1
3278,0
22327,1
31820,1
18833,1
11840,1
25202,1
28445,1
7813,1
3205,1
23340,1
11808,1
31798,1
15129,1
4846,1
25209,0
25080,1
4541,1
3395,0
18885,1
12146,1
5800,1
14849,1
25114,1
24339,0
2641,1
30473,1
27976,0
14365,1
7770,1
30489,1
24838,1
1104,0
23869,1
19755,1
377,1
16078,0
24617,1
240,0
32393,1
31425,0
25466,1
2726,0
30991,1
26107,1
614,1
30491,1
11214,1
26490,0
3686,1
4290,1
8620,1
20601,1
32361,1
15671,1
31992,0
32114,0
3848,0
19759,1
28393,0
32238,0
28791,1
18563,1
31596,0
14701,0
26439,1
17264,0
31513,0
11786,1
12988,1
8290,0
15239,0
15879,1
10374,1
26925,1
3084,1
28613,0
28224,0
31042,0
25809,0
10798,1
29464,1
30111,0
15710,0
4470,0
20582,1
18958,1
22909,1
4353,1
8726,1
11432,1
28095,1
17288,1
26112,1
27902,1
28663,1
15975,1
3032,0
26721,1
11657,0
11564,1
4233,1
26469,1
28288,0
29063,1
23005,0
26932,1
25214,1
20473,1
12942,1
8397,0
29591,0
4304,0
2349,1
3142,1
10937,0
21959,1
4756,1
6164,1
185,1
694,1
23612,1
25124,1
5523,0
1686,1
8062,1
11830,1
10848,0
1124,1
27536,1
15564,1
20317,1
9112,1
20364,1
10367,0
25461,1
11596,0
25667,1
25042,1
8939,0
13468,1
27248,1
26841,0
19865,1
19695,0
381,1
25299,1
6418,1
13990,1
1267,1
29309,1
3696,1
15972,1
30511,1
13781,0
3406,1
10489,1
16347,1
9204,0
26168,0
22382,1
27097,1
30374,1
17845,0
3909,0
3874,1
27268,1
11861,1
14041,1
18026,1
17276,1
5638,1
7314,1
8021,0
21145,1
12185,1
29574,1
10263,1
14932,0
32015,1
20246,1
18221,1
14996,1
25111,1
24743,1
8854,0
12565,0
8514,1
22454,1
18861,1
27138,1
2835,1
9317,1
8727,1
3540,0
13615,1
21523,0
17121,0
769,1
127,0
11049,1
5018,1
2221,1
8044,1
6657,1
19296,1
341,0
11433,1
5793,0
27986,1
15608,0
14489,1
13904,1
16192,1
23078,0
7076,1
22294,1
6241,1
29857,0
16147,1
5958,1
15472,1
17778,0
4543,0
21331,1
14231,1
435,0
5359,1
12353,1
10135,1
27341,1
6921,1
20100,1
27491,1
15916,1
3853,1
6848,1
9973,1
6009,1
20309,0
22736,1
2826,1
30901,0
24006,1
25955,1
26153,1
7221,1
15396,1
17131,1
19211,1
23103,0
32344,1
25513,1
1637,1
30168,1
738,1
32414,1
6361,1
7797,1
17591,0
10921,1
3199,0
13390,0
23132,1
2008,1
1162,0
19348,0
7360,1
15592,0
11549,1
29885,1
3693,1
18859,1
28674,1
18124,1
31611,1
29442,1
10969,1
15769,1
26620,0
22789,1
9093,0
24095,1
5337,0
9438,1
27073,0
18456,1
23264,1
19683,1
30001,1
31845,0
9201,1
20102,1
19831,1
20678,1
28768,1
17900,1
29603,1
24508,1
6643,1
21415,1
13734,1
7125,1
6168,1
28877,0
9686,0
14394,0
624,1
29055,0
28310,0
29123,0
16331,0
18015,0
21600,0
29014,1
30912,1
9412,1
11376,1
26853,1
18593,1
2444,1
17227,0
6112,0
30848,1
14593,1
23405,1
22057,0
29848,1
15533,1
22084,1
1082,1
22357,1
13961,0
12528,1
18270,0
29200,1
22402,0
21458,1
19196,1
15733,1
8698,0
1529,1
29863,1
28704,0
15135,1
15384,0
14944,1
26544,1
12735,1
26036,1
753,1
11608,1
23086,1
3749,0
9925,1
4557,1
22239,1
14948,0
11314,0
27560,1
14451,1
23067,1
17960,1
12468,0
31965,1
5988,1
4228,1
22018,1
3953,1
25462,1
18151,0
7324,1
5575,1
15282,1
17284,1
3872,1
11237,1
21316,0
26535,1
11960,1
2754,1
26538,1
16235,1
26447,1
26794,0
1271,1
17417,1
22157,1
8551,1
3428,1
12975,1
18630,1
20635,1
14510,1
1600,1
8829,0
27841,0
14935,1
13135,1
18158,1
32134,1
4515,1
20966,1
26999,1
4529,1
7016,1
15131,1
18300,0
7129,1
16593,0
27925,0
26391,1
16364,1
14879,1
942,0
22171,0
31587,0
27843,0
434,1
4841,1
3331,1
29748,1
7652,1
17858,1
16044,1
11241,1
12271,1
13200,0
3615,1
13099,1
8522,1
13107,0
7428,1
19669,1
19114,1
26993,0
30326,1
7586,1
31241,1
766,1
3800,1
16564,1
4993,1
14303,1
17084,1
26962,1
7646,1
6076,1
3430,0
7183,1
31502,0
12958,1
4386,1
25021,1
2839,1
23387,1
12575,0
9865,0
9935,1
2651,1
17945,0
4160,1
28722,1
29120,1
20122,1
908,1
14312,1
26596,0
9333,1
1276,0
28061,1
8772,1
17396,1
23390,1
8767,1
5404,1
16408,1
17949,1
31670,0
32212,1
20697,1
23924,1
8449,1
30075,1
3709,1
26226,1
17045,1
9700,1
2173,1
27322,0
26171,1
27205,1
6125,1
4365,0
26387,1
5179,0
30926,1
18292,1
22211,1
4014,1
20944,1
22332,0
8076,1
23933,1
14182,1
4348,1
25981,1
9959,0
24897,1
20451,1
27546,1
4672,1
3997,1
9105,0
20320,1
23707,1
7071,0
29854,1
21102,1
18996,1
16698,1
12788,1
18263,1
1309,0
3139,1
9321,0
10017,1
7848,0
2873,1
24079,1
29697,1
20556,1
19691,0
30347,1
952,1
32147,1
4785,1
12923,1
27558,1
4263,1
11648,1
8335,1
30255,1
22486,0
8741,0
15802,1
14210,0
7028,1
5134,1
23700,1
13477,1
1074,1
2920,1
22814,1
20386,0
10497,1
22336,1
18765,1
24464,1
23462,1
21716,1
25008,1
12108,1
8439,1
19699,0
17376,1
4168,1
23360,1
9143,1
25014,1
5625,0
29578,0
18497,0
23597,1
710,1
6318,1
23389,0
3149,1
17461,1
30405,0
6134,1
10397,1
3317,0
29648,1
23409,1
9142,0
26165,1
6689,0
14599,0
21088,1
13580,1
6543,1
5554,1
14656,0
12124,1
12135,1
24198,1
29604,1
31047,1
18891,1
3989,1
3624,1
10243,1
16236,1
2900,0
23486,1
27694,1
23651,0
12620,0
31964,1
27881,1
2093,0
29838,1
15255,1
31129,1
32433,1
3136,1
21330,1
14649,1
10273,1
24920,1
23030,1
27453,1
28906,1
17479,1
5041,1
1021,0
30891,1
21174,1
29753,1
21199,1
17889,1
17831,1
9061,1
9336,1
18007,1
19369,0
13138,1
7297,1
19979,1
25390,1
30520,1
31429,1
29460,0
20136,0
13846,1
28732,0
30674,1
2859,0
9240,1
19744,1
17930,1
9064,1
23815,0
802,1
31933,1
28750,1
26213,1
15174,1
16060,1
15379,1
28670,1
24872,1
31980,1
10293,1
11019,1
7044,1
822,1
22990,1
31535,1
24313,0
17063,0
28324,1
26898,1
6730,1
21923,1
17758,0
23475,1
8751,0
16250,1
24093,1
6182,1
31198,0
16905,1
32488,1
19491,1
8197,1
9276,1
10452,1
16991,0
6477,1
20488,0
29758,1
8525,0
1382,1
28693,1
14829,1
13715,1
26496,1
7587,1
12202,0
9385,1
31423,1
20143,1
21714,1
9789,1
28154,1
23771,1
32058,1
29875,1
27292,1
5592,1
10091,1
1683,1
804,1
12514,1
11771,1
1821,1
17400,1
2799,1
7570,1
7371,0
21480,1
5157,1
842,0
18613,1
9226,1
23291,1
28971,1
18370,1
19,0
2440,1
3489,0
7899,1
5674,0
14804,1
22656,1
7505,1
32379,1
27418,0
12966,1
12109,0
15081,1
28039,1
13956,1
7232,1
3528,1
18264,1
3607,1
11205,0
390,0
21705,0
11917,1
12744,1
5150,0
9457,1
20858,1
18179,1
1787,0
30530,1
22557,1
1275,0
4914,0
14539,0
30187,1
25449,0
3664,0
26185,1
13681,1
1532,0
13480,0
26013,1
7233,1
12255,0
18556,1
16085,1
2313,1
1952,1
16607,0
8377,0
4995,1
5659,1
8842,1
21050,0
16989,0
23473,1
13410,0
22296,1
568,1
3365,0
27512,1
12564,0
23413,1
2172,1
23349,1
19332,1
12775,1
20617,1
12545,1
3082,1
8953,1
8122,1
27077,0
26639,0
28457,0
1415,1
6809,1
5990,1
6992,0
16864,0
16334,1
27530,1
19273,1
19405,1
10981,1
23171,1
7659,1
28711,1
29109,1
21638,1
16323,1
9466,1
22887,1
6180,1
12489,1
18103,1
1674,0
20384,1
32432,1
26395,1
6049,1
3281,0
23826,1
18457,0
17999,1
29846,1
22679,1
7943,1
13487,1
4567,1
31893,1
16355,1
10330,1
12433,0
14740,1
30877,1
28180,1
30990,1
14194,0
5002,1
31012,1
7986,1
11559,1
155,1
32225,1
24816,1
29484,1
10112,1
15265,1
1319,0
30717,1
29505,1
10021,1
15206,1
30876,1
27604,1
23539,1
21769,1
27839,1
6511,1
21752,0
4666,1
16110,1
24248,1
855,1
11950,1
15961,0
19529,1
25096,1
17053,0
13378,1
8510,0
30612,1
26959,1
14055,1
16054,0
15389,1
20819,0
5047,1
18752,1
26250,1
28515,1
167,1
12402,1
25392,1
8721,0
23641,0
27000,1
9663,0
169,1
26407,1
3361,1
27159,0
1690,1
14463,1
606,0
2332,0
12954,1
538,1
28023,1
2527,1
18663,1
164,0
31534,0
27950,0
27210,0
1485,1
19555,0
20923,0
20286,1
22228,0
16949,1
20795,0
4056,0
7722,1
10313,1
18638,1
5959,1
21136,1
26175,1
5260,1
22753,1
16713,1
13669,0
18046,1
4514,1
27648,1
21120,1
22563,1
20080,1
13388,1
2303,1
7435,1
1077,1
14329,1
17136,0
17430,1
28799,0
25869,1
16882,1
7985,1
22785,1
19258,1
22636,1
30431,1
3882,0
6348,1
17982,1
31356,1
13891,0
20485,1
9647,1
4530,1
17352,1
15401,1
15253,0
32021,1
22086,1
14585,1
11154,1
24184,1
24545,1
14259,0
4718,1
3441,1
2866,1
29869,1
3455,1
2797,1
29044,1
18973,1
31318,1
29813,1
18340,1
3392,1
11724,1
29432,1
20624,1
15029,1
29162,1
2684,1
16099,1
12766,1
29554,1
8760,0
19139,1
21777,1
8452,1
9737,1
13919,1
28619,1
8427,1
15330,1
19394,1
16723,1
32094,1
3419,1
13473,1
5818,1
24619,1
18266,1
7713,1
7520,1
17707,1
18826,0
4274,1
6022,1
5883,1
12285,1
15520,1
18651,0
26052,1
11625,1
22911,1
18143,0
9009,1
16952,1
12018,0
5744,1
2020,1
11788,1
32354,1
18864,1
9979,1
1,1
2948,0
22752,1
14391,1
23429,0
11569,1
9950,1
7540,1
31189,0
2339,0
28414,1
4375,1
30818,1
581,0
12928,1
6330,0
18306,1
12834,1
13349,1
16548,1
27412,1
25083,1
26786,1
9399,0
10538,1
15390,0
16332,1
9833,1
17872,1
7012,0
32269,1
19743,0
8777,1
16089,1
2074,0
27711,1
24999,1
18893,0
26266,1
25865,1
32130,0
1435,1
4771,1
9002,1
21821,1
27552,1
14958,0
6605,1
25139,0
2833,0
7126,1
20024,1
31259,1
13766,1
21579,1
14333,1
8658,1
9892,1
4108,1
5537,0
30928,0
10384,1
5052,1
24856,1
260,1
17329,1
16656,0
29901,0
24937,0
26188,0
12395,1
8095,1
2027,1
24929,1
20450,1
2748,1
26422,1
1976,1
2628,1
8925,1
7204,1
23276,1
17888,1
4985,1
16102,0
15040,1
29544,0
6934,0
2300,1
10875,1
4120,1
30289,1
5414,0
3058,1
542,1
12379,1
996,1
14460,1
14320,0
4679,1
27211,1
247,1
28884,1
26308,1
2985,1
14393,1
12653,1
15487,0
10031,1
25919,1
12019,1
6518,1
23850,1
5342,1
6079,1
20232,1
8524,0
24801,1
1229,1
26559,0
11251,1
1706,0
11138,1
1856,1
3432,1
11211,0
12462,1
7913,1
31366,1
31925,1
6775,1
10624,0
3184,0
11351,1
32155,1
13444,0
2965,0
8143,1
28454,0
25419,1
25769,1
28646,1
14900,1
16363,1
31853,1
15958,1
17637,1
11723,0
17006,1
9797,1
1640,1
6578,1
26742,1
4612,0
20430,1
30710,1
30426,0
7342,0
3483,1
30665,0
6996,1
8612,1
15793,1
32113,1
17065,1
20533,1
4848,1
12282,1
25218,1
14763,1
15812,0
16959,1
22524,1
19904,0
22691,0
4116,1
21998,0
17671,0
6092,1
30896,1
10059,1
30817,1
4556,1
26182,0
9456,1
9970,1
29275,1
16829,0
10973,1
30873,0
9250,1
29102,1
1068,1
8699,0
5969,1
28846,1
16077,1
22857,1
26087,1
21639,1
11347,1
5079,1
6959,1
16615,1
3429,1
25767,1
25088,0
22874,1
17125,1
10025,1
6485,0
16198,1
12851,1
20857,1
16688,1
19120,0
31684,0
1513,1
26146,1
8064,0
25565,1
9526,1
27784,1
31223,1
400,1
6674,1
31375,0
10573,1
19198,0
24820,1
20116,1
28014,1
23959,1
24280,1
2406,0
6099,1
9614,1
24157,1
5902,1
5390,1
14505,1
21599,0
3437,1
22288,0
9909,1
502,1
19572,1
25526,0
667,0
6923,1
21820,1
18083,0
12220,0
14032,1
8858,1
19115,1
14595,1
17886,1
2959,1
26057,1
26582,1
29808,1
21783,1
26184,1
10824,1
14732,1
25527,0
8012,1
19720,1
22707,1
15495,0
28602,1
8420,1
6755,1
25423,0
27750,0
23069,1
29847,0
7628,1
16708,1
12592,1
17162,1
11437,1
16749,1
24645,1
28489,0
24768,1
24934,1
6900,0
28102,1
21992,0
7259,1
28531,1
17146,1
1118,0
9915,1
20077,1
10267,0
1718,0
17123,1
10763,1
4134,1
27838,0
23950,1
22352,1
30956,1
18933,1
29430,0
23864,1
3176,0
6082,0
15768,0
6866,1
27883,1
1650,1
22334,0
2584,1
3735,1
20123,1
22516,0
4629,0
21338,0
1512,0
970,0
19283,1
29168,0
15153,0
26121,0
16400,1
3193,1
30386,1
11835,1
29868,1
31217,1
1230,0
796,1
12016,0
3360,0
7911,0
5008,1
13500,1
3044,1
8245,1
867,1
24397,1
18471,1
27514,1
20103,1
192,1
12403,1
18941,0
14899,1
10630,1
18528,0
29751,1
213,1
15810,1
18267,1
21287,1
13976,1
25509,0
17557,1
12727,1
29809,1
28229,0
18900,1
14334,1
29563,1
16310,0
8171,1
24621,1
17119,1
72,0
5135,1
23305,0
12386,1
16942,1
29156,1
5490,0
7497,0
2804,1
26911,1
21833,0
18347,1
29607,1
6756,1
856,1
3630,1
31953,0
6526,1
9024,0
17970,1
27298,1
14519,1
29817,1
1296,1
13479,0
560,1
18187,1
4890,1
23130,1
11069,0
28565,1
18790,1
25657,0
15788,1
20483,1
19309,1
6721,1
15302,1
7843,0
6256,0
2248,1
30201,1
8917,1
17541,1
17171,1
23639,1
1595,0
16423,1
19694,1
4996,0
10658,0
32133,0
7966,0
22668,0
5254,1
25455,1
237,0
13648,1
21519,1
25220,1
20353,0
4638,1
28475,0
19890,1
18817,0
7036,1
7627,1
10234,1
26608,1
13433,1
6148,1
19021,1
27670,0
31216,0
31917,1
3137,0
19487,0
25097,1
24216,1
978,1
20482,1
7764,1
20156,1
12536,1
2370,1
9190,0
10508,0
19823,1
8897,0
30669,0
28006,1
7347,0
27967,0
15583,1
15845,1
12372,1
26120,1
17454,0
28980,0
7866,1
2812,1
8627,1
28873,1
2341,1
4739,1
10345,1
32332,1
28170,1
14839,0
1165,1
23350,1
18414,0
4946,1
3438,0
27759,1
3257,1
22975,1
2043,0
23089,0
19769,1
21239,1
21499,1
6490,1
4065,1
533,0
23840,0
1285,1
1496,0
5470,1
17521,1
18351,1
5186,1
11144,1
27048,1
6563,0
3093,0
4562,1
20121,1
4458,1
29540,1
3143,0
9609,1
22580,0
13262,0
7238,1
16197,1
